geojson_name,best_partial_match,partial_score
SUNVEST HOMES CORP,VESTA CO-OPERATIVE HOMES INC. (522494),53.57142857142857
SUNVEST REALTY CORP,CAMP EAGLE NEST (1889251),50.0
SUNVEST REID LTD,REDEEMER UNIVERSITY (467631),50.0
SUNWAY GP LTD,BRANT UNITED WAY (53171),43.24324324324324
SUPERIOR STONE COMPANY LIMITED,DELTA UPSILON TORONTO HOUSE COMPANY (354726),54.054054054054056
SUSTAINABLE INVESTMENT GROUP INC.,SUSTAINABLE KINGSTON CORPORATION (1868510),58.666666666666664
SWIFT WATER INVESTMENTS INC,PURIFAID WATER INTERNATIONAL INC. (1893519),54.28571428571429
SWISS CASTLE INN,ATHLETE IN US (1779477),46.15384615384615
SWISS CASTLE INN LIMITED,SEAWAY FRUIT CO-OPERATIVE LIMITED (522931),51.515151515151516
SYJ HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),51.85185185185186
SYNAERO SOLUTIONS INC,SYNERGY PRODUCTIONS CANADA INC. (1544640),54.83870967741935
SYNERGY MORTGAGE GROUP HOLDINGS CORP,MARYPEEL HOLDING CORPORATION (154177),52.05479452054795
SYSTEM TUNE INC,SKATE WHEATLEY INC. (678544),46.51162790697675
T G HAMMOND LIMITED,HAMMOND LAKE LAND TRUST (1836084),53.84615384615385
TABERNAC BAUTISTA NUEVA JERUSALEN CHURCH,TABERNACULO BAUTISTA NUEVA JERUSALEN (1854756),76.74418604651163
TAMAZRET REALTY INC,REACHUP ULTIMATE INC. (1922323),48.0
TAMBAL INVESTMENTS INC,TABLE OF IMPACT INVESTMENT PRACTITIONERS (1000421289),50.66666666666666
TANEM DEVELOPMENTS LIMITED,MUSLIM DEVELOPMENT SOCIETY (1960015),58.06451612903225
TASSO TOWERS INC,ONTARIO RV OWNERS INC. (1000928803),50.98039215686274
TASTE OF SEOUL INC,THEATRE INFERNO INC. (1537864),50.0
TAWADROUS HOLDINGS INC,TOWARDS AHIMSA INC. (1844300),50.98039215686274
TAYLOR MADE HOLDINGS LTD,TABERNACLE HOLDINGS (1001086653),50.0
TAYLORWOOD PARK HOMES INC,TANGLEWOOD ORCHARD CO-OPERATIVE HOMES INC. (522505),52.63157894736843
TC CORE GP INC,SOUTH GATE CENTRE INC. (108806),48.88888888888889
TD CANADA TRUST,SISTERS TRUST CANADA (1976155),62.22222222222222
TDM ENTERPRISES INC,KINGDOM 55 ENTERPRISES (1000766257),59.25925925925925
TDS TOOL TECH INC,KIDS' KASTLE PRESCHOOL INC. (364755),52.83018867924528
TEAM SOLIE PROPERTY MANAGEMENT INC,XEBEC NON-PROFIT MANAGEMENT SERVICES INC. (1143565),58.82352941176471
TECHGURUS INC,SGVP GURUKUL CANADA,43.75
TEECON CORPORATION,ECUHOME CORPORATION (580870),65.21739130434783
TEEPLE HOLDINGS LTD,TABERNACLE HOLDINGS (1001086653),50.98039215686274
TEKIR CORP,THE VOICE OF ORPHANS CANADA,43.24324324324324
TENANCY IN COMMON,COMMON GROUNDS OUTREACH INC. (1001142265),48.275862068965516
TERRY HOWALD POOLS INC,GOYA THEATRE PRODUCTIONS INC. (1624036),49.18032786885246
TFH K-W PROPERTIES INC,"WINDRUSH PROPERTIES, INCORPORATED (69214)",50.79365079365079
THAKKAR FAMILY TRUST 2022,HOMEWARD FAMILY SHELTER (644204),56.14035087719298
THALER RETIREMENT MANOR INC,RICHMOND SPRINGS RETIREMENT RESORT INC. (2076820),52.63157894736843
THE 625 KING CORPORATION,GTA DIVING CORPORATION (1746089),67.85714285714286
THE ALLEN BUILDING INC,EGALE YOUTH HOUSING INC. (1881284),53.57142857142857
THE ALPINE CLUB OF KITCHENER-WATERLOO,THE KITCHENER-WATERLOO RACQUET CLUB (154704),71.60493827160495
THE APOSTOLIC FAITH MISSION,VISION OF FAITH APOSTOLIC MINISTRY (5003080),64.7887323943662
THE BANK OF NOVA SCOTIA TRUST COMPANY,THE NORTH POLE AND COMPANY SOCIAL CLUB (5005994),56.470588235294116
THE BIG 5 HOLDING INC,THE PINK BOX FOUNDATION (1720952),55.55555555555556
THE BOARD OF TRUSTEES OF HOPE,TRIBES OF THE HOUSE OF ISRAEL (1383959),55.88235294117647
THE BROTHERS CORPORATION,BAYPORT TEMPLE CORPORATION (366887),61.01694915254237
THE BUSHGREEN CORPORATION,BAYTREE CORPORATION (425599),60.37735849056604
THE CATHOLIC EPISCOPAL CORPORATION OF,THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA (23522),77.89473684210526
THE CHAMBER OF COMMERCE OF KITCHENER,SOUTH GREY CHAMBER OF COMMERCE (450269),66.66666666666667
THE CLAIREMONT COMPANY INC,CARROTCAKE THEATRE COMPANY INC. (1852350),62.68656716417911
THE CONESTOGA COLLEGE INSTITUTE,FLEMING COLLEGE INSTITUTE (1000389014),57.971014492753625
THE CONESTOGA COLLEGE INSTITUTE OF,GESTALT INSTITUTE OF TORONTO (261147),56.33802816901409
THE CONGREGATION OF THE RESURRECTION,THE NEW JERUSALEM CHURCH OF THE RESURRECTION (5003225),64.44444444444444
THE CORA GROUP INC,PLEASURE AIRCRAFT GROUP INC. (568411),54.54545454545454
THE CORPORATION OF THE CITY OF CAMBRIDGE,CAMBRIDGE SHELTER CORPORATION (1868492),65.82278481012658
THE DOCUMENT DEPOT LTD,THE MINDEN SLED DOG DERBY INC. (693857),52.459016393442624
THE ELDORADO TOOL & MANUFACTURING,THE ELDORADO FOUNDATION (1707055),57.57575757575757
THE EQUITABLE LIFE INSURANCE COMPANY OF,GERMANIA MUTUAL INSURANCE COMPANY (1810626),56.09756097560976
THE GENERAL ASSEMBLY OF THE CHURCH,THE GENERAL ASSEMBLY OF THE CHURCH OF GOD IN EASTERN CANADA,73.11827956989248
THE GLOBE STUDIOS (K-W),THE ST. ELMO FOUNDATION (258977),54.54545454545454
THE HELLENIC COMMUNITY OF KITCHENER,HELLENIC COMMUNITY OF OAKVILLE (1264818),66.66666666666667
THE HOLDING COMPANY INC,ELMIRA THEATRE COMPANY INC. (1533574),60.0
THE HOPKINS 4 LIMITED,YOUTH OPPORTUNITIES UNLIMITED (513947),57.6271186440678
THE IMPERIAL IN NEW HAMBURG LTD,GENERAL CHURCH OF THE NEW JERUSALEM IN CANADA (248776),49.411764705882355
THE INCC CORP,AT THE CROSSROADS INC. (1740708),48.88888888888889
THE IRONSTONE BUILDING COMPANY INC,RIVERFRONT THEATRE COMPANY INC. (5051290),58.666666666666664
THE KNOSSOS HOUSING CORPORATION OF,THE KNOSSOS HOUSING CORPORATION OF WATERLOO REGION (5036031),72.34042553191489
THE MAD MILL HOLDING CORPORATION,MARYPEEL HOLDING CORPORATION (154177),66.66666666666667
THE MANUFACTURERS LIFE INSURANCE COMPANY,TREE OF LIFE THEATRE COMPANY INCORPORATED (1950322),59.34065934065934
THE MCHARDY GROUP LIMITED,THE LABOUR MARKET GROUP (1227549),51.72413793103448
THE MORDANT GROUP INC,PEGG'S MOUNTAIN GROUP INC. (1910333),56.14035087719298
THE NEILSON GROUP INC,THE ANGUS INTEREST GROUP INC. (414169),57.6271186440678
THE REDEEMED CHRISTIAN CHURCH OF GOD,THE REDEEMED CHRISTIAN CHURCH OF GOD (CANADA) (1256197),79.12087912087912
THE RIDGE PROPERTIES INC,WATERLOO SIGMA CHI PROPERTIES INC. (691628),59.70149253731343
THE ROBIN GROUP INC,JPM THE PROPHETIC GROUP INC. (1000778748),56.666666666666664
THE TDL GROUP LTD,THE LABOUR MARKET GROUP (1227549),52.0
THE THORPE BROTHERS FUNERAL HOME CO LTD,THE UNITED BRETHREN CHURCH IN CANADA,50.66666666666666
THE TRUSTEES OF GRACE EVANGELICAL,GOD'S HERITAGE EVANGELICAL (1871040),57.971014492753625
THE TRUSTEES OF KITCHENER GOSPEL HALL,KITCHENER SENIOR PANTHERS BASEBALL INC. (1854747),51.162790697674424
THE TRUSTEES OF ST STEPHEN,THE RESILIENT HEART TRUST (5005979),52.459016393442624
THE TRUSTEES OF THE CHIN CHRISTIAN,INSTITUTE FOR CHRISTIAN STUDIES (116458),56.75675675675676
THE WADDEN GROUP OF COMPANIES INC,A COMPANY OF FOOLS THEATRE INC. (1316407),56.75675675675676
THE WALTER STREET APARTMENTS INC,STREETLIGHT THEATRE COMPANY INC. (916377),57.53424657534247
THE WINDERMERE APARTMENTS INC,INNERKIP SENIORS APARTMENTS INCORPORATED (467183),58.97435897435898
THEDE HEARING AID SERVICE LTD,YOUTH PLANET DIGITAL LEARNING SERVICES (1861763),57.14285714285714
THOMASFIELD HOMES LIMITED,LE CLUB OPTIMISTE DE SARSFIELD (472055),50.0
THREE HILLS HOLDING COMPANY LIMITED,THE LYRICAL LEARNING THEATRE COMPANY (1881060),54.32098765432099
THUHA HOLDINGS INC TRUSTEE,THOUSAND ISLANDS GOSPEL TRUST (1798160),49.23076923076923
TIE CORPORATION,TRAMESA CORPORATION (463163),65.11627906976744
TIFFANY LN CORPORATION,TRINITY GLEN HOUSING CORPORATION (298089),60.31746031746032
TIGER FERA INVESTMENT INC,ALTRUISTIC INVESTMENT SUPPORTERS INC. (1592408),55.55555555555556
TIGERCAT INTERNATIONAL INC,WECARE INTERNATIONAL MINISTRIES INC. (1854731),63.888888888888886
TIKL HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),50.90909090909091
TILLSONBURG CONSTRUCTION,TILLSONBURG SAILING ASSOCIATION (1930612),55.38461538461539
TINOLI INC,PIANORULES INC. (1893555),45.714285714285715
TJG PROPERTIES INC,LONDON SIGMA CHI PROPERTIES (93437),56.60377358490566
TKT INVESTMENT INC,ALTRUISTIC INVESTMENT SUPPORTERS INC. (1592408),49.23076923076923
TLE LAB,SkateABLE,50.0
TLJS HOLDING COMPANY INC,CLINTON MASONIC HOLDINGS INC. (716923),54.83870967741935
TMC HOLLINGER LIMITED,SK8TE HOLLINGER SKATING RINKS (1982991),50.0
TMT INVESTMENTS INC,LIMESTONE STUDENT INVESTMENT CLUB (1929121),51.61290322580645
TN 35 MOWAT LTD,TRENTON MEMORIAL LODGE (507403),47.82608695652174
TN 607& 611 HERITAGE LTD,HERITAGE RENFREW (467610),61.224489795918366
TNIL PROPERTIES LTD,LONDON SIGMA CHI PROPERTIES (93437),55.55555555555556
TNM LAIRD/HAW HOLDING CORPORATION,LARRY MEEHAN HOUSING CORPORATION (1806340),64.0
TNS INC,TCSO INC (1000373398),42.85714285714286
TOKEN PROPERTIES LTD,LONDON SIGMA CHI PROPERTIES (93437),50.90909090909091
TOMKAR TROPHY AND AWARD CO,PUB AND BAR COALITION OF ONTARIO (1481893),47.05882352941176
TOMPAUL HOLDINGS LTD,DONAG CHOLING (568553),47.61904761904761
TOOLOGIC SYSTEMS INC,"TORONTO LIVE STEAMERS SOCIETY, INC. (261444)",50.0
TOPALE-ROSE ANA,THE VOICE OF ORPHANS CANADA,47.61904761904761
TOROMONT INDUSTRIES,CULTURAL INDUSTRIES ONTARIO NORTH (1852553),51.61290322580645
TOSCA TERRAZZO LIMITED,EL SHADDAI OUTREACH MINISTRIES INC,46.42857142857143
TPP55 INCORPORATED,SAPOA INCORPORATED (577610),62.22222222222222
TRADERS DEVELOPMENTS (KITCHENER) LIMITED,IACHIEVE CAREER DEVELOPMENT SERVICES (5033492),58.13953488372092
TRANOVA GROUP LTD,OTO-WA TAIKO GROUP (907940),50.0
TRANSIT TRAILER LIMITED,ELGIN TRAIL RIDERS INCORPORATED (1387053),50.0
TRANSPORTATION MINISTRY,EBENEZER TRANSFORMATIONAL MINISTRY (5019903),62.68656716417911
TREK HOLDINGS INC,MAREH COUNSELLING INC. (1157697),48.97959183673469
TREVEX DEVELOPMENTS INC,TESO DEVELOPMENT NETWORK INC. (1000256501),58.46153846153845
TRI-ARC REALTY INC,RAFO RIVE-NORD INC. (578566),47.82608695652174
TRI-SHAN INC,KRISHNA SEVA INC. (1635892),46.15384615384615
TRI-TREE DEVELOPMENT LIMITED,LIMITLESS MULTI-SPORTS DEVELOPMENT ORGANIZATION (5016696),56.470588235294116
TRICAR PROPERTIES LIMITED,"WINDRUSH PROPERTIES, INCORPORATED (69214)",54.54545454545454
TRIDELL GROUP LTD,NAITI THEATRE GROUP (1896394),47.82608695652174
TRIEDELL GROUP LTD,STEEL RAIL GROUP (1001186034),51.06382978723405
TRILLIUM WATERLOO CORP,REGION OF WATERLOO SWIM CLUB (345268),54.23728813559322
TRIO ON BELMONT A LTD,BELMONT LIONS CLUB INC. (1111122),55.55555555555556
TRIO ON BELMONT B & C LIMITED,522984 ONTARIO LIMITED (522984),53.333333333333336
TRIPLE D'S INC,INTER ARTS MATRIX,51.61290322580645
TRIPLE M METAL INC,"TRIPLE_A ""AAA"" BASKETBALL (5020120)",49.056603773584904
TRU-VILLA INC,"ROMUVA, INC. (148139)",47.05882352941176
TRU-VILLA MANAGEMENT INC,ONTARIO WASTE MANAGEMENT ASSOCIATION (667553),52.17391304347826
TRUJAY HOLDINGS LIMITED,TABERNACLE HOLDINGS (1001086653),47.27272727272728
TRUONG SUNG VAN,VAN IPM FOUNDATION (1558451),41.860465116279066
TRUSSCORE INC,THEATRE RUSTICLE INC. (1638719),45.45454545454546
TRUSSLER FARMS LIMITED,INTER ARTS MATRIX,51.28205128205128
TRUSTEES CHIN BAPTIST CHURCH (K-W),BENTON STREET BAPTIST CHURCH (1611329),66.66666666666667
TRUSTEES GLEN ACRES,GLENGARRY FENCIBLES TRUST (1822527),51.85185185185186
TRUSTEES K-W KOREAN PRESBYTERIAN CHURCH,TORONTO KOREAN PRESBYTERIAN CHURCH (1905737),72.28915662650603
TRUSTEES OF APOSTOLIC CHRISTIAN CHURCH,REDEEMED APOSTOLIC CHURCH OF JESUS CHRIST (1492014),67.41573033707866
TRUSTEES OF GRACE MENNONITE,OASIS MENNONITE CHURCH (5014710),54.23728813559322
TRUSTEES OF KITCHENER EAST,FIRST MENNONITE CHURCH KITCHENER,55.172413793103445
TRUSTEES OF KITCHENER MENNONITE,FIRST MENNONITE CHURCH KITCHENER,60.31746031746032
TRUSTEES OF POLISH BRANCH 412 CANADIAN,BULGARIAN CANADIAN SOCIETY OF TORONTO (220122),61.904761904761905
TRUSTEES OF THE FIRST HMONG,THE CIRCLE OF TURTLE LODGE (1344006),53.968253968253975
TRUSTEES OF THE INTERNATIONAL GOSPEL,GOSPEL PROMOTIONS INTERNATIONAL (698477),63.1578947368421
TRUSTEES UKRAINIAN CATH,UKRAINIAN CULTURE FESTIVAL (1484381),54.23728813559322
TRYAN INVESTMENTS LTD,LIMESTONE STUDENT INVESTMENT CLUB (1929121),50.0
TSV CAPITAL LIMITED,SEAWAY FRUIT CO-OPERATIVE LIMITED (522931),45.90163934426229
TUKA HOLDINGS LTD,DONAG CHOLING (568553),46.15384615384615
TULLYMORE CORP,SPRINGFIELD MASONIC HALL CORP. (1233144),40.74074074074075
TWIN CITIES DRY STORAGE LTD,CITIZENS FOR THE OLD TOWN (1452299),58.06451612903225
TWIN CITIES KIWANIS FAMILY HOUSING,HURONIA FAMILY HOUSING CO-OPERATIVE INC. (522280),60.24096385542168
TWIN CITIES KIWANIS FOUNDATION,OAKVILLE KIWANIS CHARITABLE FOUNDATION (1618189),64.1025641025641
TWIN-SNAP INVESTMENTS LTD,LIMESTONE STUDENT INVESTMENT CLUB (1929121),47.05882352941176
TWO SAC SELF-STORAGE CORPORATION,TRENT MASONIC TEMPLE CORPORATION (620590),57.53424657534247
TYCORRA PROPERTIES INC,LONDON SIGMA CHI PROPERTIES (93437),52.63157894736843
TYKA RESIDENCE INC,RESIDENCE TAIGA POUR AINES (1954492),55.55555555555556
TYPE D HOLDING INC,BERNARD DOYLE CLUB (HOLDINGS) (132273),50.0
U K A INVESTMENT CO LTD,LIMESTONE STUDENT INVESTMENT CLUB (1929121),54.54545454545454
U-HAUL MOVING AND STORAGE CENTRE,KINGSTON PRESCHOOL CENTRE (311688),54.54545454545454
UBAREALCO INC,RUNWATERLOO INC. (1946558),46.15384615384615
UDANS2 LTD,DUNDAS LIONS CLUB (48581),40.0
UKRAINIAN CATHOLIC CHURCH OF,UKRAINIAN APOSTOLIC ORTHODOX CHURCH (1994780),68.49315068493152
UKRAINIAN CATHOLIC EPISCOPAL CORP OF,THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA (23522),63.829787234042556
UNION BUILDING CORPORATION,UNION BUILDING CORPORATION OF CANADA (1910048),72.22222222222221
UNION GAS LIMITED,IGNITE STUDENT UNION (1431553),51.06382978723405
UNITED BRETHERN IN CHRIST CHURCH,THE UNITED BRETHREN CHURCH IN CANADA,76.47058823529412
UNITED CHURCH OF CANADA,THE UNITED BRETHREN CHURCH IN CANADA,71.1864406779661
UNITED RENTALS OF CANADA INC,UNITED YOUTH OF CANADA INC. (1818944),61.53846153846154
UNIVERSITY OF WATERLOO,UNIVERSITY OF WATERLOO (82195),84.61538461538461
USDC AT LANCASTER INC,LANCASTER PIPE BAND INC. (1011941),58.18181818181818
UZOCHI VENTURES INC,VENTUREKIDS TECH ORGANIZATION (1913304),48.275862068965516
V & J INVESTMENTS LTD,LIMESTONE STUDENT INVESTMENT CLUB (1929121),46.875
VALOUR WESTMOUNT HOLDINGS INC,LONDON WESTMOUNT LIONS CLUB INC. (775109),54.28571428571429
VAN DYK INVESTMENT HOLDINGS INC,LONDON INVESTMENT IN EDUCATION COUNCIL (1038915),55.696202531645575
VANLEGEND FERGUS GP CORP,FERGUS TEMPLE CORPORATION (259995),51.72413793103448
VANMAR DEVELOPMENTS 10 DUKE GP CORP,DONWAY DEVELOPMENT CORPORATION (1907830),61.33333333333333
VANMAR DEVELOPMENTS 417 KING GP CORP,KIDAGAMIK DEVELOPMENT CORPORATION (5027018),60.75949367088608
VANMAR DEVELOPMENTS DUKE LP,EAST OTTAWA HOCKEY DEVELOPMENT (1801808),53.73134328358209
VANMAR DEVELOPMENTS MARGARET INC,EDGE LACROSSE DEVELOPMENT TEAMS INC. (1726772),56.41025641025641
VANROW HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),52.63157894736843
VANSH INCORPORATION CANADA INC,THE CANADIAN STAGE CORPORATION (739295),63.76811594202898
VARAHI ESTATE INVESTMENTS INC,MARS INVESTMENT ACCELERATOR FUND INC. (1821778),55.263157894736835
VEER XO INC,WINDSOR VEGFEST INC. (1959935),43.90243902439024
VENTRA GROUP INC,TUSCARORA SENIORS GROUP INC. (468683),56.60377358490566
VERRINGS REAL ESTATE INC,WOMEN IN REAL ESTATE (1001351128),59.64912280701755
VERSATILE GROUP INC,NETWORK GROUP OF OAKVILLE INC. (1881070),54.23728813559322
VERTEXITY HOLDINGS LIMITED,LONDON HOUSING REGISTRY (996218),48.275862068965516
VESTERRA KITCHENER INC,"NEWCOMER KITCHEN, INC. (1960087)",55.55555555555556
VIC STATION INC,AMICI MUSICAE ASSOCIATION (678510),48.97959183673469
VICNER INC,INNERCHAMBER INC. (1848514),43.24324324324324
VICTOR'S HOLDINGS CORPORATION,ST. JACQUES' HOLDING CORPORATION (139256),65.71428571428571
VICTORIA AND CENTENNIAL BUILDINGS INC,CALEDON CENTENNIAL SKATING CLUB INC. (373653),53.65853658536586
VICTORIA PARK COMMUNITY HOMES INC,VICTORIA PARK COMMUNITY HOMES INC. (1000391569),82.5
VILLEW PROPERTY MANAGEMENT INC,BANGOR PROPERTY MANAGEMENT CORP. (1821437),61.111111111111114
VINALIND CORPORATION,MINAKI RECYCLING CORPORATION (1896363),62.06896551724138
VIOBEL HOLDINGS LTD,TABERNACLE HOLDINGS (1001086653),50.98039215686274
VIRK FAMILY INVESTMENTS INC,FAMILY SPACE QUINTE INC. (573136),53.333333333333336
VIRK PROPERTIES INC,"WINDRUSH PROPERTIES, INCORPORATED (69214)",56.666666666666664
VISION T K CONTRACTING HOLDINGS LTD,LYN NO. 416 MASONIC HOLDINGS CORPORATION (1101189),51.764705882352935
VISTA WATERLOO HOTEL INC,WATERLOO KNIGHTS INC. (147297),59.25925925925925
VISTA WATERLOO LIMITED PARTNERSHIP,BUSINESS AND EDUCATION PARTNERSHIP OF WATERLOO REGION,59.77011494252873
VITRUVIA HOLDINGS INC,UBC MILLWRIGHT ONTARIO HOLDINGS INC. (1001246194),48.57142857142858
VITRUVIA HOLDINGS INC.,UBC MILLWRIGHT ONTARIO HOLDINGS INC. (1001246194),50.70422535211267
VJLL PROPERTIES INC,LONDON SIGMA CHI PROPERTIES (93437),51.85185185185186
VKS BUSINESS CENTRE,SMALL BUSINESS CENTRES ONTARIO (1000018981),54.83870967741935
VMS PROJECTS INC,THE V2V PROJECT INC. (1000353963),53.06122448979591
VOISIN DEVELOPMENTS LIMITED,MUSLIM DEVELOPMENT SOCIETY (1960015),57.14285714285714
VOLVO ROB'S INC,CROSSWAYS TO LIFE,43.75
VOS & VOS INCORPORATED,SAPOA INCORPORATED (577610),65.3061224489796
VOYAGER TRANSPORTATION,VOYAGER PROJECT CORPORATION (1001353353),54.83870967741935
VR ACHARYA HOLDINGS CORP,CULTURAL CHARITABLE HOLDINGS OF NIAGARA (1940110),52.05479452054795
VRUNDA PROPERTY MANAGEMENT LTD,CLEARCOUNTRY PROPERTY MANAGEMENT (1000879037),58.666666666666664
VUJOVIC HOMES INC,IOOF SENIORS HOMES INC. (451393),48.97959183673469
VULCAN REALTY INVESTORS INC,EL SHADDAI OUTREACH MINISTRIES INC,52.459016393442624
W F LIMITED,UNITED WISH FOR LIFE (1718148),48.78048780487805
W G GRANT HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),56.666666666666664
W P SUPERIOR PROPERTIES INC,WATERLOO SIGMA CHI PROPERTIES INC. (691628),54.28571428571429
WACIUK REAL ESTATE HOLDINGS INC,HASTINGS DESTINATION TRAILS INC. (5011221),52.05479452054795
WAG-575 HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),48.275862068965516
WAGON ENTERPRISES,KINGDOM 55 ENTERPRISES (1000766257),53.84615384615385
WAL-MART CANADA CORP,SPORTS MEDIA CANADA CORP. (1472139),58.18181818181818
WALDHOF PROPERTIES INC,WATERLOO SIGMA CHI PROPERTIES INC. (691628),58.46153846153845
WALK HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),50.90909090909091
WALTON HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),56.14035087719298
WAM FISCHER HALLMAN GP INC,GLEN WILLIAMS TOWN HALL INC. (495535),47.61904761904761
WARREN D SINCLAIR CONSTRUCTION LTD,WARREN SENIOR CITIZENS CENTRE INC. (395374),54.54545454545454
WASTE CONNECTIONS OF CANADA,CONNECTIONS MASTUMES BAND (1857997),64.51612903225806
WATERCRESS COURT HOLDINGS LTD,TABERNACLE HOLDINGS (1001086653),52.459016393442624
WATERLOO CATHOLIC DISTRICT SCHOOL BOARD,CORNWALL AND DISTRICT REAL ESTATE BOARD (103155),57.47126436781609
WATERLOO COMMON ELEMENT CONDOMINIUM PLAN,COMMUNAUTE CONGOLAISE DE LA REGION DE WATERLOO (1821610),56.25
WATERLOO COMMON ELEMENT CONDOMINUM,COMMUNAUTE CONGOLAISE DE LA REGION DE WATERLOO (1821610),55.55555555555556
WATERLOO COMMON ELEMENTS,COMMUNITY RENEWABLE ENERGY WATERLOO (1686284),55.072463768115945
WATERLOO COMMON ELEMENTS CONDOMINIUM,COMMUNAUTE CONGOLAISE DE LA REGION DE WATERLOO (1821610),54.347826086956516
WATERLOO CONDOMINIUM CORPORATION NO 690,MUSKOKA CONDOMINIUM CORPORATION NO. 19 (1454814),66.66666666666667
WATERLOO CONDOMINIUM PLAN NO. 331,WATERLOO INNOVATION PIPELINE (1880351),56.33802816901409
WATERLOO OPEN BIBLE CHURCH OF GOD,BIBLEWAY PENTECOSTAL CHURCH OF GOD (1259265),67.53246753246754
WATERLOO REGION DISTRICT SCHOOL BOARD,TRILLIUM LAKELANDS DISTRICT SCHOOL BOARD (1546433),64.36781609195403
WATERLOO REGION PROPERTIES INC,WATERLOO SIGMA CHI PROPERTIES INC. (691628),68.49315068493152
WATERLOO REGIONAL HEALTH NETWORK,WATERLOO REGIONAL HEALTH NETWORK (1000959760),83.11688311688312
WATERLOO SOFTWARE INC,RUNWATERLOO INC. (1946558),55.319148936170215
WATERLOO STANDARD CONDO CORP 529,WATERLOO ONTARIO FASTBALL ASSOCIATION (597461),56.41025641025641
WATERLOO STANDARD CONDOMINIUM,WATERLOO CAMPUS MINISTRY (1692922),53.968253968253975
WATERLOO STANDARD CONDOMINIUM 424,SUSTAINABLE WATERLOO REGION (1774020),57.14285714285714
WATERLOO VACANT LAND CONDOMINIUM,MARKHAM WATERLOO CONTINUED EDUCATION (1957616),53.84615384615385
WAYPOINT PROPERTIES INC,"WINDRUSH PROPERTIES, INCORPORATED (69214)",56.25
WC WEBER PROPERTY INC,FALAISE ROAD PROPERTY INC. (134265),50.0
WCECC 362,WE CHURCH (5023625),42.85714285714286
WCECC 388,CHIPMAN CAMPERS CLUB (388022),42.10526315789473
WCECC 414,THE TADENAC CLUB (41472),42.42424242424242
WCECC 425,EQUICONNECT INC. (1001419925),42.10526315789473
WCECC 453,LAUREL CHURCH CENTRE (434537),42.10526315789473
WCECC 468,CYBERCHANGE (1000468036),42.42424242424242
WCECC 497,AWESOME GOD CHURCH (1434927),43.24324324324324
WCECC 499,AWAKEN CHURCH (1913090),43.75
WCECC 502,CALEDON SOCCER CLUB (507892),43.24324324324324
WCECC 516,YESCHURCH (1776105),42.85714285714286
WCECC 536,WE CHURCH (5023625),42.85714285714286
WCECC 605,YESCHURCH (1776105),50.0
WD GAFS INC,TOWARDS AHIMSA INC. (1844300),44.99999999999999
WE DESIGN & CONSTRUCT INC,PEOPLE DESIGN CO-OPERATIVE INC. (5046442),54.54545454545454
WEA  HOLDINGS,TABERNACLE HOLDINGS (1001086653),50.0
WEBER INVESTMENTS GP INC,GOSPEL TAKEOVER MINISTRIES INC. (1889476),52.3076923076923
WEBSTER LAND HOLDINGS INC,STAYNER LAWN BOWLING CLUB INC. (1335835),55.38461538461539
WEDGEWOOD REAL ESTATE INC,WOMEN IN REAL ESTATE (1001351128),58.62068965517242
WELLINGTON PIERPOINT INC,WATERLOO-WELLINGTON RACING PIGEON CLUB INC. (230188),55.263157894736835
WERNER BROMBERG LIMITED,VERMILION BAY CO-OPERATIVE LIMITED (16266),49.23076923076923
WESCO DISTRIBUTION-CANADA INC,NAIC ASSOCIATION IN CANADA (1683267),52.3076923076923
WEST HEIGHTS MFG INC,ARTS QUINTE WEST INC. (1874743),47.05882352941176
WESTCO HOLDINGS LIMITED,COMMUNITY LIVING QUINTE WEST (114566),46.666666666666664
WESTERN ONTARIO DISTRICT OF THE,THE BUDDHIST PAGODA OF SOUTH WESTERN ONTARIO (1054196),63.52941176470588
WESTHEIGHT MEDICAL CORPORATION,THE UWSTUDENT.ORG MEDIA CORPORATION (1411724),61.33333333333333
WESTMEADOW DENTAL GROUP INC,DRAINAGE INVESTMENT GROUP (1893511),54.83870967741935
WESTMOUNT CONGREGATION OF JEHOVAHS,CONGREGATION YAD HARAMBAM OF TORONTO (604849),58.22784810126582
WESTMOUNT GOLF AND COUNTRY CLUB LIMITED,THE LAMBTON GOLF AND COUNTRY CLUB (2696),70.88607594936708
WESTWAY CAPITAL GROUP INC,COOPERATIVE CAPITAL TEST INC. (1103849),56.25
WGMCRAE HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),51.72413793103448
WHITE ELEPHANT HOLDINGS LTD,THE LITTLE WHITE HOUSE LEARNING CENTRE (1979937),50.66666666666666
WHITE FEATHER ASSETS INC,HEATHER VIEW APARTMENTS INC. (1001199199),55.38461538461539
